B [mm],L [mm],R1 [mm],Freq [GHz],"dB(S(1,1)) []"
17.5,16.7,6.5,5.4575,-3.19023634296194
17.5,16.7,6.5,5.47225,-3.45615973045724
17.5,16.7,6.5,5.487,-3.75746855098749
17.5,16.7,6.5,5.50175,-4.10005472936186
17.5,16.7,6.5,5.5165,-4.49098760172644
17.5,16.7,6.5,5.53125,-4.9388022403317
17.5,16.7,6.5,5.546,-5.45388715629057
17.5,16.7,6.5,5.56075,-6.04902465392948
17.5,16.7,6.5,5.5755,-6.74017584360005
17.5,16.7,6.5,5.59025,-7.54767371440215
17.5,16.7,6.5,5.605,-8.49812270436431
17.5,16.7,6.5,5.61975,-9.62756624081108
17.5,16.7,6.5,5.6345,-10.987008750814
17.5,16.7,6.5,5.64925,-12.6524101141906
17.5,16.7,6.5,5.664,-14.7428494647209
17.5,16.7,6.5,5.67875,-17.4475149125093
17.5,16.7,6.5,5.6935,-20.9803776261506
17.5,16.7,6.5,5.70825,-24.4404537118687
17.5,16.7,6.5,5.723,-23.2564656578018
17.5,16.7,6.5,5.73775,-19.5739774133725
17.5,16.7,6.5,5.7525,-16.5698660434132
17.5,16.7,6.5,5.76725,-14.3020851424198
17.5,16.7,6.5,5.782,-12.5404641623126
17.5,16.7,6.5,5.79675,-11.1283204934058
17.5,16.7,6.5,5.8115,-9.96778913292949
17.5,16.7,6.5,5.82625,-8.99564476653606
17.5,16.7,6.5,5.841,-8.16914644083202
17.5,16.7,6.5,5.85575,-7.45819426169292
17.5,16.7,6.5,5.8705,-6.84084602474916
17.5,16.7,6.5,5.88525,-6.30063714911552
17.5,16.7,6.5,5.9,-5.82490781196216
17.5,16.7,6.5,5.91475,-5.40371829386628
17.5,16.7,6.5,5.9295,-5.02912256188524
17.5,16.7,6.5,5.94425,-4.69466824656846
17.5,16.7,6.5,5.959,-4.39504426458783
17.5,16.7,6.5,5.97375,-4.12582729903016
17.5,16.7,6.5,5.9885,-3.88329594759164
17.5,16.7,6.5,6.00325,-3.66429207170092
17.5,16.7,6.5,6.018,-3.46611562559072
17.5,16.7,6.5,6.03275,-3.28644360365398
17.5,16.7,6.5,6.0475,-3.12326662319408
17.5,16.7,6.5,6.06225,-2.97483859381843
17.5,16.7,6.5,6.077,-2.8396362422404
17.5,16.7,6.5,6.09175,-2.71632616903143
17.5,16.7,6.5,6.1065,-2.6037377456271
17.5,16.7,6.5,6.12125,-2.5008406037581
17.5,16.7,6.5,6.136,-2.40672578434325
17.5,16.7,6.5,6.15075,-2.32058983852899
17.5,16.7,6.5,6.1655,-2.2417213370682
17.5,16.7,6.5,6.18025,-2.16948936413959
17.5,16.7,6.5,6.195,-2.10333366078282
17.5,16.7,6.5,6.20975,-2.04275615019283
17.5,16.7,6.5,6.2245,-1.98731362831616
17.5,16.7,6.5,6.23925,-1.93661144282333
17.5,16.7,6.5,6.254,-1.89029801461896
17.5,16.7,6.5,6.26875,-1.84806008074758
17.5,16.7,6.5,6.2835,-1.80961855740709
17.5,16.7,6.5,6.29825,-1.7747249379063
17.5,16.7,6.5,6.313,-1.74315815363091
17.5,16.7,6.5,6.32775,-1.7147218370173
17.5,16.7,6.5,6.3425,-1.68924193464446
17.5,16.7,6.5,6.35725,-1.6665646261907
17.5,16.7,6.5,6.372,-1.64655451143763
17.5,16.7,6.5,6.38675,-1.62909303295625
17.5,16.7,6.5,6.4015,-1.61407710674572
17.5,16.7,6.5,6.41625,-1.60141793705479
17.5,16.7,6.5,6.431,-1.59103999500701
17.5,16.7,6.5,6.44575,-1.58288014356634
17.5,16.7,6.5,6.4605,-1.57688689389208
17.5,16.7,6.5,6.47525,-1.57301978030356
17.5,16.7,6.5,6.49,-1.57124884295614
17.5,16.7,6.5,6.50475,-1.57155420896368
17.5,16.7,6.5,6.5195,-1.57392576412099
17.5,16.7,6.5,6.53425,-1.57836290861585
17.5,16.7,6.5,6.549,-1.58487439119252
17.5,16.7,6.5,6.56375,-1.59347821716063
17.5,16.7,6.5,6.5785,-1.60420162644587
17.5,16.7,6.5,6.59325,-1.6170811385664
17.5,16.7,6.5,6.608,-1.63216266199626
17.5,16.7,6.5,6.62275,-1.64950166585102
17.5,16.7,6.5,6.6375,-1.66916341220193
17.5,16.7,6.5,6.65225,-1.691223247591
17.5,16.7,6.5,6.667,-1.71576695247791
17.5,16.7,6.5,6.68175,-1.74289114739214
17.5,16.7,6.5,6.6965,-1.77270375448042
17.5,16.7,6.5,6.71125,-1.80532451291945
17.5,16.7,6.5,6.726,-1.84088554629119
17.5,16.7,6.5,6.74075,-1.87953197947812
17.5,16.7,6.5,6.7555,-1.92142260191133
17.5,16.7,6.5,6.77025,-1.96673057308073
17.5,16.7,6.5,6.785,-2.01564416507873
17.5,16.7,6.5,6.79975,-2.06836753559035
17.5,16.7,6.5,6.8145,-2.12512152316298
17.5,16.7,6.5,6.82925,-2.18614445480024
17.5,16.7,6.5,6.844,-2.25169295395996
17.5,16.7,6.5,6.85875,-2.32204273495049
17.5,16.7,6.5,6.8735,-2.3974893676024
17.5,16.7,6.5,6.88825,-2.47834899407326
17.5,16.7,6.5,6.903,-2.56495897790125
17.5,16.7,6.5,6.91775,-2.657678464192
17.5,16.7,6.5,6.9325,-2.75688882939815
17.5,16.7,6.5,6.94725,-2.86299399988027
17.5,16.7,6.5,6.962,-2.97642062071596
17.5,16.7,6.5,6.97675,-3.09761806045488
17.5,16.7,6.5,6.9915,-3.22705824407109
17.5,16.7,6.5,7.00625,-3.3652353154851
17.5,16.7,6.5,7.021,-3.51266514272498
17.5,16.7,6.5,7.03575,-3.6698846926724
17.5,16.7,6.5,7.0505,-3.83745131737423
17.5,16.7,6.5,7.06525,-4.01594200819711
17.5,16.7,6.5,7.08,-4.20595268455747
17.5,16.7,6.5,7.09475,-4.40809758593349
17.5,16.7,6.5,7.1095,-4.62300882280988
17.5,16.7,6.5,7.12425,-4.85133610528413
17.5,16.7,6.5,7.139,-5.09374659579635
17.5,16.7,6.5,7.15375,-5.35092471026673
17.5,16.7,6.5,7.1685,-5.62357150169013
17.5,16.7,6.5,7.18325,-5.91240297938475
17.5,16.7,6.5,7.198,-6.21814631731692
17.5,16.7,6.5,7.21275,-6.54153235005847
17.5,16.7,6.5,7.2275,-6.88328199777584
17.5,16.7,6.5,7.24225,-7.24408324005829
17.5,16.7,6.5,7.257,-7.62455389201033
17.5,16.7,6.5,7.27175,-8.02518362765357
17.5,16.7,6.5,7.2865,-8.44624634721465
17.5,16.7,6.5,7.30125,-8.88767104871288
17.5,16.7,6.5,7.316,-9.34885597262162
17.5,16.7,6.5,7.33075,-9.8284075379876
17.5,16.7,6.5,7.3455,-10.323784105565
17.5,16.7,6.5,7.36025,-10.8308285384694
17.5,16.7,6.5,7.375,-11.3431899943923
17.5,16.7,6.5,7.38975,-11.8516761708107
17.5,16.7,6.5,7.4045,-12.3436572627901
17.5,16.7,6.5,7.41925,-12.8027697465022
17.5,16.7,6.5,7.434,-13.2093139591209
17.5,16.7,6.5,7.44875,-13.54179863199
17.5,16.7,6.5,7.4635,-13.7798671343974
17.5,16.7,6.5,7.47825,-13.9082042870306
17.5,16.7,6.5,7.493,-13.9201815661949
17.5,16.7,6.5,7.50775,-13.8196350846827
17.5,16.7,6.5,7.5225,-13.6198731341039
17.5,16.7,6.5,7.53725,-13.3404247572222
17.5,16.7,6.5,7.552,-13.0030441496913
17.5,16.7,6.5,7.56675,-12.6284080843146
17.5,16.7,6.5,7.5815,-12.2341598693855
17.5,16.7,6.5,7.59625,-11.8342107418325
17.5,16.7,6.5,7.611,-11.438872283685
17.5,16.7,6.5,7.62575,-11.0553922423723
17.5,16.7,6.5,7.6405,-10.6886017628502
17.5,16.7,6.5,7.65525,-10.3415201035178
17.5,16.7,6.5,7.67,-10.0158568619238
17.5,16.7,6.5,7.68475,-9.7124025102657
17.5,16.7,6.5,7.6995,-9.43132012184856
17.5,16.7,6.5,7.71425,-9.17235771734196
17.5,16.7,6.5,7.729,-8.93500012415336
17.5,16.7,6.5,7.74375,-8.71857615922632
17.5,16.7,6.5,7.7585,-8.5223334298308
17.5,16.7,6.5,7.77325,-8.34548993029774
17.5,16.7,6.5,7.788,-8.18726912247768
17.5,16.7,6.5,7.80275,-8.04692330104646
17.5,16.7,6.5,7.8175,-7.92374865639532
17.5,16.7,6.5,7.83225,-7.81709444168087
17.5,16.7,6.5,7.847,-7.72636792585997
17.5,16.7,6.5,7.86175,-7.65103629169708
17.5,16.7,6.5,7.8765,-7.59062625704429
17.5,16.7,6.5,7.89125,-7.54472191529194
17.5,16.7,6.5,7.906,-7.51296107481577
17.5,16.7,6.5,7.92075,-7.49503020416811
17.5,16.7,6.5,7.9355,-7.49065794240773
17.5,16.7,6.5,7.95025,-7.49960699929098
17.5,16.7,6.5,7.965,-7.52166413807152
17.5,16.7,6.5,7.97975,-7.55662779681077
17.5,16.7,6.5,7.9945,-7.60429275716904
17.5,16.7,6.5,8.00925,-7.66443111047479
17.5,16.7,6.5,8.024,-7.7367686019159
17.5,16.7,6.5,8.03875,-7.82095526505215
17.5,16.7,6.5,8.0535,-7.91652911309762
17.5,16.7,6.5,8.06825,-8.02287157319197
17.5,16.7,6.5,8.083,-8.13915340859706
17.5,16.7,6.5,8.09775,-8.26427018965676
17.5,16.7,6.5,8.1125,-8.39676712577862
17.5,16.7,6.5,8.12725,-8.53475450658968
17.5,16.7,6.5,8.142,-8.67581743176837
17.5,16.7,6.5,8.15675,-8.81692725418225
17.5,16.7,6.5,8.1715,-8.95436740217244
17.5,16.7,6.5,8.18625,-9.08369274980075
17.5,16.7,6.5,8.201,-9.19974838295424
17.5,16.7,6.5,8.21575,-9.29677804115021
17.5,16.7,6.5,8.2305,-9.36865074841494
17.5,16.7,6.5,8.24525,-9.40922145536416
17.5,16.7,6.5,8.26,-9.41281476621942
17.5,16.7,6.5,8.27475,-9.37478230391585
17.5,16.7,6.5,8.2895,-9.2920448486367
17.5,16.7,6.5,8.30425,-9.16350815465789
17.5,16.7,6.5,8.319,-8.99025308896891
17.5,16.7,6.5,8.33375,-8.77544971627497
17.5,16.7,6.5,8.3485,-8.52401473384779
17.5,16.7,6.5,8.36325,-8.24209349199104
17.5,16.7,6.5,8.378,-7.93647775141165
17.5,16.7,6.5,8.39275,-7.61406238132078
17.5,16.7,6.5,8.4075,-7.28141026299925
17.5,16.7,6.5,8.42225,-6.94445366937107
17.5,16.7,6.5,8.437,-6.60832719787618
17.5,16.7,6.5,8.45175,-6.27730804451316
17.5,16.7,6.5,8.4665,-5.95483292562319
17.5,16.7,6.5,8.48125,-5.64356290778254
17.5,16.7,6.5,8.496,-5.34547331048607
17.5,16.7,6.5,8.51075,-5.0619525538086
17.5,16.7,6.5,8.5255,-4.79389967976343
17.5,16.7,6.5,8.54025,-4.54181471021353
17.5,16.7,6.5,8.555,-4.30587904399064
17.5,16.7,6.5,8.56975,-4.08602501447605
17.5,16.7,6.5,8.5845,-3.88199484347217
17.5,16.7,6.5,8.59925,-3.69338981011697
17.5,16.7,6.5,8.614,-3.51971070763687
17.5,16.7,6.5,8.62875,-3.36039072391621
17.5,16.7,6.5,8.6435,-3.21482184208235
17.5,16.7,6.5,8.65825,-3.08237576756131
17.5,16.7,6.5,8.673,-2.96242027867249
17.5,16.7,6.5,8.68775,-2.85433178523615
17.5,16.7,6.5,8.7025,-2.75750477217786
17.5,16.7,6.5,8.71725,-2.67135870649589
17.5,16.7,6.5,8.732,-2.59534289757453
17.5,16.7,6.5,8.74675,-2.52893972279055
17.5,16.7,6.5,8.7615,-2.47166656220882
17.5,16.7,6.5,8.77625,-2.42307672716346
17.5,16.7,6.5,8.791,-2.38275961684378
17.5,16.7,6.5,8.80575,-2.35034029380333
17.5,16.7,6.5,8.8205,-2.32547863275255
17.5,16.7,6.5,8.83525,-2.30786816629374
17.5,16.7,6.5,8.85,-2.29723472566168
17.5,16.7,6.8,2.95,-0.347884839282599
17.5,16.7,6.8,2.96475,-0.356274085243678
17.5,16.7,6.8,2.9795,-0.365075018735384
17.5,16.7,6.8,2.99425,-0.374312093482709
17.5,16.7,6.8,3.009,-0.384011170594234
17.5,16.7,6.8,3.02375,-0.394199597673866
17.5,16.7,6.8,3.0385,-0.404906289902509
17.5,16.7,6.8,3.05325,-0.416161812500788
17.5,16.7,6.8,3.068,-0.427998463799555
17.5,16.7,6.8,3.08275,-0.440450357921294
17.5,16.7,6.8,3.0975,-0.453553505805545
17.5,16.7,6.8,3.11225,-0.467345892987084
17.5,16.7,6.8,3.127,-0.481867552147477
17.5,16.7,6.8,3.14175,-0.497160627998433
17.5,16.7,6.8,3.1565,-0.51326943150747
17.5,16.7,6.8,3.17125,-0.530240479829908
17.5,16.7,6.8,3.186,-0.548122517552918
17.5,16.7,6.8,3.20075,-0.566966513972262
17.5,16.7,6.8,3.2155,-0.586825630096873
17.5,16.7,6.8,3.23025,-0.607755147896145
17.5,16.7,6.8,3.245,-0.62981235295857
17.5,16.7,6.8,3.25975,-0.65305636020966
17.5,16.7,6.8,3.2745,-0.677547870640156
17.5,16.7,6.8,3.28925,-0.703348845129615
17.5,16.7,6.8,3.304,-0.730522079436118
17.5,16.7,6.8,3.31875,-0.759130662300848
17.5,16.7,6.8,3.3335,-0.789237296452017
17.5,16.7,6.8,3.34825,-0.82090346018858
17.5,16.7,6.8,3.363,-0.854188385326307
17.5,16.7,6.8,3.37775,-0.889147825802766
17.5,16.7,6.8,3.3925,-0.925832590439065
17.5,16.7,6.8,3.40725,-0.964286813606299
17.5,16.7,6.8,3.422,-1.00454593930262
17.5,16.7,6.8,3.43675,-1.04663439797816
17.5,16.7,6.8,3.4515,-1.09056296202353
17.5,16.7,6.8,3.46625,-1.13632577593257
17.5,16.7,6.8,3.481,-1.18389707159452
17.5,16.7,6.8,3.49575,-1.23322759879861
17.5,16.7,6.8,3.5105,-1.2842408265801
17.5,16.7,6.8,3.52525,-1.33682900298265
17.5,16.7,6.8,3.54,-1.39084919918089
17.5,16.7,6.8,3.55475,-1.44611950799773
17.5,16.7,6.8,3.5695,-1.50241561492685
17.5,16.7,6.8,3.58425,-1.55946800874281
17.5,16.7,6.8,3.599,-1.61696014393313
17.5,16.7,6.8,3.61375,-1.67452790204536
17.5,16.7,6.8,3.6285,-1.73176071551299
17.5,16.7,6.8,3.64325,-1.7882047064238
17.5,16.7,6.8,3.658,-1.84336814481786
17.5,16.7,6.8,3.67275,-1.8967294388562
17.5,16.7,6.8,3.6875,-1.94774772874698
17.5,16.7,6.8,3.70225,-1.99587596990997
17.5,16.7,6.8,3.717,-2.04057616890007
17.5,16.7,6.8,3.73175,-2.08133619766072
17.5,16.7,6.8,3.7465,-2.11768738574959
17.5,16.7,6.8,3.76125,-2.1492219097262
17.5,16.7,6.8,3.776,-2.17560889753814
17.5,16.7,6.8,3.79075,-2.19660817048034
17.5,16.7,6.8,3.8055,-2.21208066966039
17.5,16.7,6.8,3.82025,-2.22199485303429
17.5,16.7,6.8,3.835,-2.22642867849557
17.5,16.7,6.8,3.84975,-2.22556716736634
17.5,16.7,6.8,3.8645,-2.21969592110751
17.5,16.7,6.8,3.87925,-2.20919129291026
17.5,16.7,6.8,3.894,-2.1945081557526
17.5,16.7,6.8,3.90875,-2.17616633664618
17.5,16.7,6.8,3.9235,-2.15473679893934
17.5,16.7,6.8,3.93825,-2.13082856273463
17.5,16.7,6.8,3.953,-2.10507718017702
17.5,16.7,6.8,3.96775,-2.07813535263971
17.5,16.7,6.8,3.9825,-2.05066601026618
17.5,16.7,6.8,3.99725,-2.02333787753027
17.5,16.7,6.8,4.012,-1.99682320830394
17.5,16.7,6.8,4.02675,-1.97179695083742
17.5,16.7,6.8,4.0415,-1.94893602415544
17.5,16.7,6.8,4.05625,-1.92891654016215
17.5,16.7,6.8,4.071,-1.91240553859545
17.5,16.7,6.8,4.08575,-1.90004194873982
17.5,16.7,6.8,4.1005,-1.89239896211029
17.5,16.7,6.8,4.11525,-1.88991701894092
17.5,16.7,6.8,4.13,-1.89279424123502
17.5,16.7,6.8,4.14475,-1.90082221732586
17.5,16.7,6.8,4.1595,-1.91316530258259
17.5,16.7,6.8,4.17425,-1.92810975677672
17.5,16.7,6.8,4.189,-1.94286207846157
17.5,16.7,6.8,4.20375,-1.95354439415288
17.5,16.7,6.8,4.2185,-1.95557025032427
17.5,16.7,6.8,4.23325,-1.94449805208694
17.5,16.7,6.8,4.248,-1.91719872706446
17.5,16.7,6.8,4.26275,-1.87286105400654
17.5,16.7,6.8,4.2775,-1.81329335866927
17.5,16.7,6.8,4.29225,-1.74233602298008
17.5,16.7,6.8,4.307,-1.66472028724106
17.5,16.7,6.8,4.32175,-1.5849458629702
17.5,16.7,6.8,4.3365,-1.50657356996097
17.5,16.7,6.8,4.35125,-1.43199489633705
17.5,16.7,6.8,4.366,-1.3625156232253
17.5,16.7,6.8,4.38075,-1.29849750967975
17.5,16.7,6.8,4.3955,-1.23879940264484
17.5,16.7,6.8,4.41025,-1.1480966313754
17.5,16.7,6.8,4.425,-1.14189830675004
17.5,16.7,6.8,4.43975,-1.1022336042996
17.5,16.7,6.8,4.4545,-1.0645117576461
17.5,16.7,6.8,4.46925,-1.03041175501543
17.5,16.7,6.8,4.484,-0.999655967693823
17.5,16.7,6.8,4.49875,-0.971896521691725
17.5,16.7,6.8,4.5135,-0.946816668253202
17.5,16.7,6.8,4.52825,-0.924140124910153
17.5,16.7,6.8,4.543,-0.903628662812519
17.5,16.7,6.8,4.55775,-0.885077678296246
17.5,16.7,6.8,4.5725,-0.868311658302435
17.5,16.7,6.8,4.58725,-0.853180033364552
17.5,16.7,6.8,4.602,-0.83955354530645
17.5,16.7,6.8,4.61675,-0.827321134644378
17.5,16.7,6.8,4.6315,-0.816387307299044
17.5,16.7,6.8,4.64625,-0.8066699248611
17.5,16.7,6.8,4.661,-0.798098360479151
17.5,16.7,6.8,4.67575,-0.790611966148137
17.5,16.7,6.8,4.6905,-0.784158803254826
17.5,16.7,6.8,4.70525,-0.778694594937826
17.5,16.7,6.8,4.72,-0.774181865291722
17.5,16.7,6.8,4.73475,-0.770589236310919
17.5,16.7,6.8,4.7495,-0.767890858600853
17.5,16.7,6.8,4.76425,-0.766065956282729
17.5,16.7,6.8,4.779,-0.765098470243723
17.5,16.7,6.8,4.79375,-0.764976787023513
17.5,16.7,6.8,4.8085,-0.765693543270417
17.5,16.7,6.8,4.82325,-0.767245497933747
17.5,16.7,6.8,4.838,-0.769633466261119
17.5,16.7,6.8,4.85275,-0.772862311310211
17.5,16.7,6.8,4.8675,-0.776940990123707
17.5,16.7,6.8,4.88225,-0.781882653006395
17.5,16.7,6.8,4.897,-0.787704795530632
17.5,16.7,6.8,4.91175,-0.794429464020964
17.5,16.7,6.8,4.9265,-0.802083516368324
17.5,16.7,6.8,4.94125,-0.810698941132782
17.5,16.7,6.8,4.956,-0.820313239045878
17.5,16.7,6.8,4.97075,-0.830969872251997
17.5,16.7,6.8,4.9855,-0.842718787968954
17.5,16.7,6.8,5.00025,-0.855617024738005
17.5,16.7,6.8,5.015,-0.869729411115202
17.5,16.7,6.8,5.02975,-0.885129368575684
17.5,16.7,6.8,5.0445,-0.90189983261487
17.5,16.7,6.8,5.05925,-0.920134308597852
17.5,16.7,6.8,5.074,-0.939938081904787
17.5,16.7,6.8,5.08875,-0.961429605433108
17.5,16.7,6.8,5.1035,-0.984742091650814
17.5,16.7,6.8,5.11825,-1.01002534127346
17.5,16.7,6.8,5.133,-1.03744784640897
17.5,16.7,6.8,5.14775,-1.06719921285803
17.5,16.7,6.8,5.1625,-1.09949295438731
17.5,16.7,6.8,5.17725,-1.13456972146585
17.5,16.7,6.8,5.192,-1.17270103848108
17.5,16.7,6.8,5.20675,-1.21419363720289
17.5,16.7,6.8,5.2215,-1.25939449069047
17.5,16.7,6.8,5.23625,-1.30869667147607
17.5,16.7,6.8,5.251,-1.36254618136589
17.5,16.7,6.8,5.26575,-1.42144992835567
17.5,16.7,6.8,5.2805,-1.48598505992352
17.5,16.7,6.8,5.29525,-1.55680990250014
17.5,16.7,6.8,5.31,-1.63467680566418
17.5,16.7,6.8,5.32475,-1.72044724836457
17.5,16.7,6.8,5.3395,-1.81510963552555
17.5,16.7,6.8,5.35425,-1.91980029974899
17.5,16.7,6.8,5.369,-2.03582832855846
17.5,16.7,6.8,5.38375,-2.16470496844072
17.5,16.7,6.8,5.3985,-2.3081785211524
17.5,16.7,6.8,5.41325,-2.46827585792629
17.5,16.7,6.8,5.428,-2.64735195283616
17.5,16.7,6.8,5.44275,-2.84814920864081
17.5,16.7,6.8,5.4575,-3.07386886688194
17.5,16.7,6.8,5.47225,-3.32825754010251
17.5,16.7,6.8,5.487,-3.61571301033514
17.5,16.7,6.8,5.50175,-3.94141512047422
17.5,16.7,6.8,5.5165,-4.31149019387508
17.5,16.7,6.8,5.53125,-4.73322151429125
17.5,16.7,6.8,5.546,-5.21532486870595
17.5,16.7,6.8,5.56075,-5.76831834863494
17.5,16.7,6.8,5.5755,-6.40503141971488
17.5,16.7,6.8,5.59025,-7.14132180906987
17.5,16.7,6.8,5.605,-7.99710001079872
17.5,16.7,6.8,5.61975,-8.99778750370824
17.5,16.7,6.8,5.6345,-10.1762862960717
17.5,16.7,6.8,5.64925,-11.5750967497832
17.5,16.7,6.8,5.664,-13.245970348894
17.5,16.7,6.8,5.67875,-15.2339718677059
17.5,16.7,6.8,5.6935,-17.4866749879318
17.5,16.7,6.8,5.70825,-19.5009089033319
17.5,16.7,6.8,5.723,-19.9454819978209
17.5,16.7,6.8,5.73775,-18.4252632594733
17.5,16.7,6.8,5.7525,-16.2764863010527
17.5,16.7,6.8,5.76725,-14.2953563519599
17.5,16.7,6.8,5.782,-12.6272327591379
17.5,16.7,6.8,5.79675,-11.2413695589913
17.5,16.7,6.8,5.8115,-10.0838561518128
17.5,16.7,6.8,5.82625,-9.10808936421189
17.5,16.7,6.8,5.841,-8.27788781237197
17.5,16.7,6.8,5.85575,-7.56563770738396
17.5,16.7,6.8,5.8705,-6.95011571273414
17.5,16.7,6.8,5.88525,-6.41478610371696
17.5,16.7,6.8,5.9,-5.94657662052615
17.5,16.7,6.8,5.91475,-5.51170497546977
17.5,16.7,6.8,5.9295,-5.12476088878918
17.5,16.7,6.8,5.94425,-4.77926594773102
17.5,16.7,6.8,5.959,-4.46981882800767
17.5,16.7,6.8,5.97375,-4.19187905828377
17.5,16.7,6.8,5.9885,-3.94160240486664
17.5,16.7,6.8,6.00325,-3.71571367311256
17.5,16.7,6.8,6.018,-3.51140705929733
17.5,16.7,6.8,6.03275,-3.32626710619843
17.5,16.7,6.8,6.0475,-3.15820529861447
17.5,16.7,6.8,6.06225,-3.00540869787
17.5,16.7,6.8,6.077,-2.86629796348434
17.5,16.7,6.8,6.09175,-2.73949278055335
17.5,16.7,6.8,6.1065,-2.62378319171862
17.5,16.7,6.8,6.12125,-2.51810568171741
17.5,16.7,6.8,6.136,-2.42152311983603
17.5,16.7,6.8,6.15075,-2.33320785783761
17.5,16.7,6.8,6.1655,-2.25242742641209
17.5,16.7,6.8,6.18025,-2.17853238460957
17.5,16.7,6.8,6.195,-2.11094596300057
17.5,16.7,6.8,6.20975,-2.04915520881407
17.5,16.7,6.8,6.2245,-1.99270339461983
17.5,16.7,6.8,6.23925,-1.9411834945882
17.5,16.7,6.8,6.254,-1.89423256644868
17.5,16.7,6.8,6.26875,-1.85152690482352
17.5,16.7,6.8,6.2835,-1.81277785402823
17.5,16.7,6.8,6.29825,-1.777728186772
17.5,16.7,6.8,6.313,-1.74614897027767
17.5,16.7,6.8,6.32775,-1.71783685381117
17.5,16.7,6.8,6.3425,-1.69261172196484
17.5,16.7,6.8,6.35725,-1.67031466667198
17.5,16.7,6.8,6.372,-1.65080623815744
17.5,16.7,6.8,6.38675,-1.63396494110071
17.5,16.7,6.8,6.4015,-1.61968594740727
17.5,16.7,6.8,6.41625,-1.60788000131429
17.5,16.7,6.8,6.431,-1.59847249623012
17.5,16.7,6.8,6.44575,-1.59140270583202
17.5,16.7,6.8,6.4605,-1.58662315461049
17.5,16.7,6.8,6.47525,-1.58409911532355
17.5,16.7,6.8,6.49,-1.58380822276843
17.5,16.7,6.8,6.50475,-1.58574019493834
17.5,16.7,6.8,6.5195,-1.58989665404807
17.5,16.7,6.8,6.53425,-1.59629104111203
17.5,16.7,6.8,6.549,-1.60494861876885
17.5,16.7,6.8,6.56375,-1.61590655788382
17.5,16.7,6.8,6.5785,-1.62921410413939
17.5,16.7,6.8,6.59325,-1.64493282135329
17.5,16.7,6.8,6.608,-1.66313690865005
17.5,16.7,6.8,6.62275,-1.6839135888569
17.5,16.7,6.8,6.6375,-1.70736356560087
17.5,16.7,6.8,6.65225,-1.73360154654809
17.5,16.7,6.8,6.667,-1.76275683004714
17.5,16.7,6.8,6.68175,-1.79497395211391
17.5,16.7,6.8,6.6965,-1.83041339022432
17.5,16.7,6.8,6.71125,-1.86925231976541
17.5,16.7,6.8,6.726,-1.91168541824207
17.5,16.7,6.8,6.74075,-1.95792571145811
17.5,16.7,6.8,6.7555,-2.00820545491188
17.5,16.7,6.8,6.77025,-2.06277704260473
17.5,16.7,6.8,6.785,-2.12191393441005
17.5,16.7,6.8,6.79975,-2.18591159216997
17.5,16.7,6.8,6.8145,-2.25508841388055
17.5,16.7,6.8,6.82925,-2.3297866548335
17.5,16.7,6.8,6.844,-2.41037332457986
17.5,16.7,6.8,6.85875,-2.49724104929047
17.5,16.7,6.8,6.8735,-2.59080889077689
17.5,16.7,6.8,6.88825,-2.69152311642304
17.5,16.7,6.8,6.903,-2.79985791892808
17.5,16.7,6.8,6.91775,-2.91631609148372
17.5,16.7,6.8,6.9325,-3.04142967324543
17.5,16.7,6.8,6.94725,-3.17576059216503
17.5,16.7,6.8,6.962,-3.31990134788253
17.5,16.7,6.8,6.97675,-3.47447579683926
17.5,16.7,6.8,6.9915,-3.64014012541245
17.5,16.7,6.8,7.00625,-3.81758412490375
17.5,16.7,6.8,7.021,-4.0075329146968
17.5,16.7,6.8,7.03575,-4.21074929667531
17.5,16.7,6.8,7.0505,-4.42803696463512
17.5,16.7,6.8,7.06525,-4.66024483616715
17.5,16.7,6.8,7.08,-4.90827282014476
17.5,16.7,6.8,7.09475,-5.17307937875083
17.5,16.7,6.8,7.1095,-5.45569128631755
17.5,16.7,6.8,7.12425,-5.75721602416413
17.5,16.7,6.8,7.139,-6.0788572748611
17.5,16.7,6.8,7.15375,-6.42193398064243
17.5,16.7,6.8,7.1685,-6.78790339150195
17.5,16.7,6.8,7.18325,-7.17838841816751
17.5,16.7,6.8,7.198,-7.59520936894602
17.5,16.7,6.8,7.21275,-8.04041968855683
17.5,16.7,6.8,7.2275,-8.51634445107006
17.5,16.7,6.8,7.24225,-9.02561875518913
17.5,16.7,6.8,7.257,-9.57122020901424
17.5,16.7,6.8,7.27175,-10.1564842103107
17.5,16.7,6.8,7.2865,-10.7850805295776
17.5,16.7,6.8,7.30125,-11.4609106249192
17.5,16.7,6.8,7.316,-12.1878493372992
17.5,16.7,6.8,7.33075,-12.9691878359397
17.5,16.7,6.8,7.3455,-13.8065126776969
17.5,16.7,6.8,7.36025,-14.6975455565205
17.5,16.7,6.8,7.375,-15.6321581251045
17.5,16.7,6.8,7.38975,-16.5855220672698
17.5,16.7,6.8,7.4045,-17.5079520954653
17.5,16.7,6.8,7.41925,-18.3147372673835
17.5,16.7,6.8,7.434,-18.888815278915
17.5,16.7,6.8,7.44875,-19.1165456287395
17.5,16.7,6.8,7.4635,-18.9515611341016
17.5,16.7,6.8,7.47825,-18.4481329945435
17.5,16.7,6.8,7.493,-17.7231292994743
17.5,16.7,6.8,7.50775,-16.8927310710886
17.5,16.7,6.8,7.5225,-16.0395340960785
